노선번호,노선아이디,정류소아이디,정류소순번,정류소명,정류소번호,x,y
100,204000018,123000272,42,가락시장.가락시장역, 92049,127.1172667,37.4945167
100,204000018,123000294,43,가락시장.가락시장역, 92047,127.1171833,37.4938333
100,204000018,123000012,44,문정로데오거리입구(중),,127.1205833,37.4893167
100,204000018,123000014,45,문정법조단지.건영아파트(중),,127.1238,37.48315
100,204000018,123000016,46,장지역.가든파이브(중),,127.1254,37.4799833
100,204000018,123000249,47,장지동, 92072,127.1263333,37.46915
100,204000018,204000113,48,복정동행정복지센터, 05026,127.1260833,37.4661
100,204000018,204000112,49,동서울대학교, 05025,127.1256,37.4604333
100,204000018,204000253,50,복정파출소.복정캠퍼스맛집거리, 05170,127.1258667,37.4567333
100,204000018,204000111,51,복우물.웃말입구, 05028,127.1262333,37.4541167
100,204000018,204000110,52,가천대역.가천대학교, 05143,127.1263667,37.4497167
100,204000018,204000109,53,태평고개, 05034,127.1281167,37.4442167
100,204000018,204000191,54,태평초등학교, 05175,127.1315333,37.4452167
100,204000018,204000108,55,태평3동행정복지센터, 05144,127.1331,37.4456833
100,204000018,204000107,56,태평오거리, 05050,127.1344333,37.4456167
100,204000018,204000106,57,중앙파출소, 05053,127.1356167,37.4431
100,204000018,204000263,58,성남시여성비전센터.삼성생명.한국사회적기업진흥원, 05236,127.1376667,37.4425333
100,204000018,204000105,59,성남시의료원.신흥1동행정복지센터, 05061,127.1402167,37.4432833
100,204000018,205000001,60,신흥역.종합시장, 06204,127.14655,37.4403667
100,204000018,205000022,61,성남우체국, 06206,127.1507833,37.44185
100,204000018,205000025,62,단대오거리역.(구)종점, 06208,127.1556833,37.4440333
100,204000018,205000165,63,단대쇼핑, 06052,127.1589667,37.4448
100,204000018,205000164,64,금광1.2동행정복지센터.중원어린이도서관, 06068,127.1626833,37.4453833
100,204000018,205000163,65,신구대학.향군회관, 06081,127.1663333,37.4463667
100,204000018,205000162,66,신구대학사거리, 06084,127.1675,37.4458
100,204000018,205000161,67,성남중원경찰서.e편한세상금빛그랑메종5단지후문, 06087,127.1677333,37.4427667
100,204000018,205000160,68,구서고.금상초교, 06074,127.1648167,37.4421333
100,204000018,205000159,69,대일초교.학년쇼핑, 06067,127.1623333,37.4403833
100,204000018,205000158,70,현성아름빌아파트, 06063,127.1608167,37.4389833
100,204000018,205000157,71,상대원시장.새마을금고, 06055,127.15915,37.43745
100,204000018,205000065,72,대원사거리, 06066,127.1611833,37.4330167
100,204000018,205000064,73,상대원1동행정복지센터, 06073,127.1643833,37.4326167
100,204000018,205000063,74,공단본부.샤니, 06092,127.1685167,37.4324667
100,204000018,205000062,75,고려당사거리, 06108,127.1715333,37.4335333
100,204000018,205000061,76,공단오거리.공단주유소, 06117,127.1735667,37.43435
100,204000018,205000060,77,스타타워.동방렌탈, 06131,127.1762833,37.4343333
100,204000018,205000059,78,보통골동양공업사, 06140,127.1789667,37.4351
100,204000018,205000058,79,근로자종합복지관, 06138,127.1787667,37.4385333
100,204000018,205000057,80,궁전아파트.성지아파트, 06143,127.1790167,37.4399
100,204000018,205000030,81,자동차검사소.산성아파트, 06136,127.1783833,37.4416833
100,204000018,205000186,82,차고지, 06172,127.1791167,37.4438833
100출,204000083,204000101,1,산성역.포레스티아동문, 05091,127.1496167,37.4548167
100출,204000083,204000127,2,산성동행정복지센터, 05094,127.1501167,37.4516
100출,204000083,204000126,3,성남혜은학교.수정청소년수련관, 05102,127.1528167,37.4496667
100출,204000083,204000125,4,성남세무서.미도아파트, 05110,127.1552167,37.4465167
100출,204000083,205000165,5,단대쇼핑, 06052,127.1589667,37.4448
100출,204000083,205000164,6,금광1.2동행정복지센터.중원어린이도서관, 06068,127.1626833,37.4453833
100출,204000083,205000163,7,신구대학.향군회관, 06081,127.1663333,37.4463667
100출,204000083,205000125,8,하원초등학교.신구대학, 06100,127.16925,37.447
100출,204000083,205000076,9,한양수자인성남마크뷰, 06144,127.1709167,37.4479833
100출,204000083,205000068,10,숭신여자중고교.래미안금광아파트, 06104,127.1710833,37.4489
100출,204000083,205000004,11,하원초등학교, 06101,127.1694333,37.4472667
