연도,월,시간,이용객수,순위,노선,노선아이디,기점,종점,배차간격(평일)(분),첫차시간,막차시간,,,,
2023,1,11시~12시,269,17,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,12,0500,2200,,,,
2023,1,11시~12시,1104,6,33,204000020,사기막골,율동공원,12,0420,2200,,,,
2023,1,11시~12시,704,9,330,204000039,산성동,운중초등학교,10,0430,2200,,,,
2023,1,11시~12시,174,24,331,204000084,성남동대형주차장,고속철도수서역,18,0500,2200,,,,
2023,1,11시~12시,320,15,340,204000040,판교대장로동측,영원무역,17,0440,2200,,,,
2023,1,11시~12시,287,16,341,204000067,운중동먹거리촌,청계산입구역,17,0450,2200,,,,
2023,1,11시~12시,141,27,342,204000159,영원무역,청계산옛골,15,0500,2200,,,,
2023,1,11시~12시,550,10,350,204000044,상대원차고지,한국학중앙연구원,7,0500,2230,,,,
2023,1,11시~12시,108,32,357,204000007,상대원차고지,삼부아파트,15,0500,2230,,,,
2023,1,11시~12시,13,37,370,204000131,고등마을아파트,백현동종점,25,0500,2200,,,,
2023,1,11시~12시,381,14,380,204000079,동분당더퍼스트정문,판교대장초·중학교,15,0450,2200,,,,
2023,1,11시~12시,87,34,382,204000076,성남동대형주차장,(임시)금토동삼거리,23,0500,2200,,,,
2023,1,11시~12시,205,21,390,204000051,사송동.종점,동백역.용인세브란스병원,15,0520,2300,,,,
2023,1,11시~12시,1061,7,50,204000012,선경아파트,복정역환승센터1번승강장,7,0500,2230,,,,
2023,1,11시~12시,2566,2,51,204000021,사기막골,서울대병원,5,0420,2200,,,,
2023,1,11시~12시,393,12,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,12,0430,2200,,,,
2023,1,11시~12시,1402,4,57,204000005,선경아파트,세곡동사거리,6,0500,2230,,,,
2023,1,11시~12시,205,22,6,204000004,상대원차고지,남한산성입구.양지파출소,8,0530,2240,,,,
2023,1,11시~12시,232,19,60,204000013,차고지대기(경유),복정역환승센터1번승강장,15,0500,2200,,,,
2023,1,11시~12시,472,11,720-1A,204000151,오리역,남한산성입구.양지파출소,10,0500,2300,,,,
2023,1,11시~12시,160,26,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,15,0600,2300,,,,
2023,1,11시~12시,100,33,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,15,0600,2300,,,,
2023,1,11시~12시,390,13,33-1,204000019,산성동,청구아파트,14,0410,2200,,,,
2023,1,11시~12시,215,20,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,17,0530,2230,,,,
2023,1,11시~12시,188,23,누리2,204000146,사송동종점,국군수도병원,16,0630,2215,,,,
2023,1,11시~12시,113,31,누리3,204000147,뫼루니육교,럭키타운,17,0500,2200,,,,
2023,1,11시~12시,8,38,누리4,204000155,사송동.종점,동원동,18,0500,2200,,,,
2023,1,12시~13시,4166,1,3-1,205000003,광주차고지,사기막골,10,0440,2300,,,,
2023,1,12시~13시,127,31,101,228000179,오리역,수서역5번출구,15,0500,2210,,,,
2023,1,12시~13시,162,28,103,204000060,도촌동9단지앞,사당역(중),18,0500,2150,,,,
2023,1,12시~13시,120,32,200,204000029,도촌동행정복지센터,거여역5번출구,30,0500,2200,,,,
2023,1,12시~13시,1647,4,220,204000022,영원무역,한국학중앙연구원,11,0430,2220,,,,
2023,1,12시~13시,238,20,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,15,0450,2220,,,,
2023,1,12시~13시,291,16,240,204000032,도촌동행정복지센터,남한산성입구,7,0500,2300,,,,
2023,1,12시~13시,941,8,250,204000048,도촌동행정복지센터,궁내동.궁안마을,12,0455,2230,,,,
2023,1,12시~13시,1625,5,300,206000003,오리역,은대미,5,0450,2330,,,,
2023,1,12시~13시,147,29,310,204000163,오리역,(임시)금토동삼거리,10,0500,2230,,,,
2023,1,12시~13시,268,17,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,12,0500,2200,,,,
2023,1,12시~13시,1043,7,33,204000020,사기막골,율동공원,12,0420,2200,,,,
2023,1,12시~13시,628,10,330,204000039,산성동,운중초등학교,10,0430,2200,,,,
2023,1,12시~13시,212,24,331,204000084,성남동대형주차장,고속철도수서역,18,0500,2200,,,,
2023,1,12시~13시,339,15,340,204000040,판교대장로동측,영원무역,17,0440,2200,,,,
2023,1,12시~13시,257,18,341,204000067,운중동먹거리촌,청계산입구역,17,0450,2200,,,,
2023,1,12시~13시,110,33,342,204000159,영원무역,청계산옛골,15,0500,2200,,,,
2023,1,12시~13시,775,9,350,204000044,상대원차고지,한국학중앙연구원,7,0500,2230,,,,
2023,1,12시~13시,205,26,357,204000007,상대원차고지,삼부아파트,15,0500,2230,,,,
2023,1,12시~13시,2,37,370,204000131,고등마을아파트,백현동종점,25,0500,2200,,,,
2023,1,12시~13시,414,14,380,204000079,동분당더퍼스트정문,판교대장초·중학교,15,0450,2200,,,,
2023,1,12시~13시,58,35,382,204000076,성남동대형주차장,(임시)금토동삼거리,23,0500,2200,,,,
2023,1,12시~13시,226,23,390,204000051,사송동.종점,동백역.용인세브란스병원,15,0520,2300,,,,
2023,1,12시~13시,1257,6,50,204000012,선경아파트,복정역환승센터1번승강장,7,0500,2230,,,,
2023,1,12시~13시,2615,2,51,204000021,사기막골,서울대병원,5,0420,2200,,,,
2023,1,12시~13시,420,13,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,12,0430,2200,,,,
2023,1,12시~13시,1819,3,57,204000005,선경아파트,세곡동사거리,6,0500,2230,,,,
2023,1,12시~13시,238,21,6,204000004,상대원차고지,남한산성입구.양지파출소,8,0530,2240,,,,
2023,1,12시~13시,255,19,60,204000013,차고지대기(경유),복정역환승센터1번승강장,15,0500,2200,,,,
2023,1,12시~13시,560,12,720-1A,204000151,오리역,남한산성입구.양지파출소,10,0500,2300,,,,
2023,1,12시~13시,139,30,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,15,0600,2300,,,,
2023,1,12시~13시,107,34,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,15,0600,2300,,,,
2023,1,12시~13시,593,11,33-1,204000019,산성동,청구아파트,14,0410,2200,,,,
2023,1,12시~13시,210,25,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,17,0530,2230,,,,
2023,1,12시~13시,232,22,누리2,204000146,사송동종점,국군수도병원,16,0630,2215,,,,
2023,1,12시~13시,198,27,누리3,204000147,뫼루니육교,럭키타운,17,0500,2200,,,,
2023,1,12시~13시,2,38,누리4,204000155,사송동.종점,동원동,18,0500,2200,,,,
2023,1,13시~14시,4080,1,3-1,205000003,광주차고지,사기막골,10,0440,2300,,,,
2023,1,13시~14시,133,32,101,228000179,오리역,수서역5번출구,15,0500,2210,,,,
2023,1,13시~14시,232,23,103,204000060,도촌동9단지앞,사당역(중),18,0500,2150,,,,
2023,1,13시~14시,63,34,200,204000029,도촌동행정복지센터,거여역5번출구,30,0500,2200,,,,
2023,1,13시~14시,1619,5,220,204000022,영원무역,한국학중앙연구원,11,0430,2220,,,,
2023,1,13시~14시,293,18,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,15,0450,2220,,,,
2023,1,13시~14시,354,16,240,204000032,도촌동행정복지센터,남한산성입구,7,0500,2300,,,,
2023,1,13시~14시,1046,8,250,204000048,도촌동행정복지센터,궁내동.궁안마을,12,0455,2230,,,,
2023,1,13시~14시,2009,4,300,206000003,오리역,은대미,5,0450,2330,,,,
2023,1,13시~14시,151,29,310,204000163,오리역,(임시)금토동삼거리,10,0500,2230,,,,
2023,1,13시~14시,290,19,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,12,0500,2200,,,,
2023,1,13시~14시,1270,7,33,204000020,사기막골,율동공원,12,0420,2200,,,,
2023,1,13시~14시,805,9,330,204000039,산성동,운중초등학교,10,0430,2200,,,,
2023,1,13시~14시,242,22,331,204000084,성남동대형주차장,고속철도수서역,18,0500,2200,,,,
2023,1,13시~14시,377,15,340,204000040,판교대장로동측,영원무역,17,0440,2200,,,,
2023,1,13시~14시,347,17,341,204000067,운중동먹거리촌,청계산입구역,17,0450,2200,,,,
2023,1,13시~14시,147,31,342,204000159,영원무역,청계산옛골,15,0500,2200,,,,
2023,1,13시~14시,748,10,350,204000044,상대원차고지,한국학중앙연구원,7,0500,2230,,,,
2023,1,13시~14시,181,27,357,204000007,상대원차고지,삼부아파트,15,0500,2230,,,,
2023,1,13시~14시,18,36,370,204000131,고등마을아파트,백현동종점,25,0500,2200,,,,
2023,1,13시~14시,495,13,380,204000079,동분당더퍼스트정문,판교대장초·중학교,15,0450,2200,,,,
2023,1,13시~14시,53,35,382,204000076,성남동대형주차장,(임시)금토동삼거리,23,0500,2200,,,,
2023,1,13시~14시,157,28,390,204000051,사송동.종점,동백역.용인세브란스병원,15,0520,2300,,,,
2023,1,13시~14시,1323,6,50,204000012,선경아파트,복정역환승센터1번승강장,7,0500,2230,,,,
2023,1,13시~14시,3021,2,51,204000021,사기막골,서울대병원,5,0420,2200,,,,
2023,1,13시~14시,390,14,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,12,0430,2200,,,,
2023,1,13시~14시,2020,3,57,204000005,선경아파트,세곡동사거리,6,0500,2230,,,,
2023,1,13시~14시,264,20,6,204000004,상대원차고지,남한산성입구.양지파출소,8,0530,2240,,,,
2023,1,13시~14시,192,26,60,204000013,차고지대기(경유),복정역환승센터1번승강장,15,0500,2200,,,,
2023,1,13시~14시,619,12,720-1A,204000151,오리역,남한산성입구.양지파출소,10,0500,2300,,,,
2023,1,13시~14시,149,30,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,15,0600,2300,,,,
2023,1,13시~14시,102,33,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,15,0600,2300,,,,
2023,1,13시~14시,686,11,33-1,204000019,산성동,청구아파트,14,0410,2200,,,,
2023,1,13시~14시,213,25,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,17,0530,2230,,,,
2023,1,13시~14시,218,24,누리2,204000146,사송동종점,국군수도병원,16,0630,2215,,,,
2023,1,13시~14시,250,21,누리3,204000147,뫼루니육교,럭키타운,17,0500,2200,,,,
2023,1,13시~14시,6,38,누리4,204000155,사송동.종점,동원동,18,0500,2200,,,,
2023,1,14시~15시,4268,1,3-1,205000003,광주차고지,사기막골,10,0440,2300,,,,
2023,1,14시~15시,165,31,101,228000179,오리역,수서역5번출구,15,0500,2210,,,,
2023,1,14시~15시,204,26,103,204000060,도촌동9단지앞,사당역(중),18,0500,2150,,,,
2023,1,14시~15시,120,33,200,204000029,도촌동행정복지센터,거여역5번출구,30,0500,2200,,,,
2023,1,14시~15시,1722,5,220,204000022,영원무역,한국학중앙연구원,11,0430,2220,,,,
2023,1,14시~15시,245,19,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,15,0450,2220,,,,
2023,1,14시~15시,354,15,240,204000032,도촌동행정복지센터,남한산성입구,7,0500,2300,,,,
2023,1,14시~15시,1119,8,250,204000048,도촌동행정복지센터,궁내동.궁안마을,12,0455,2230,,,,
2023,1,14시~15시,2123,3,300,206000003,오리역,은대미,5,0450,2330,,,,
2023,1,14시~15시,130,32,310,204000163,오리역,(임시)금토동삼거리,10,0500,2230,,,,
2023,1,14시~15시,227,22,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,12,0500,2200,,,,
2023,1,14시~15시,1197,7,33,204000020,사기막골,율동공원,12,0420,2200,,,,
2023,1,14시~15시,968,9,330,204000039,산성동,운중초등학교,10,0430,2200,,,,
2023,1,14시~15시,177,29,331,204000084,성남동대형주차장,고속철도수서역,18,0500,2200,,,,
2023,1,14시~15시,394,14,340,204000040,판교대장로동측,영원무역,17,0440,2200,,,,
2023,1,14시~15시,227,23,341,204000067,운중동먹거리촌,청계산입구역,17,0450,2200,,,,
2023,1,14시~15시,187,27,342,204000159,영원무역,청계산옛골,15,0500,2200,,,,
2023,1,14시~15시,815,10,350,204000044,상대원차고지,한국학중앙연구원,7,0500,2230,,,,
2023,1,14시~15시,247,18,357,204000007,상대원차고지,삼부아파트,15,0500,2230,,,,
2023,1,14시~15시,341,16,380,204000079,동분당더퍼스트정문,판교대장초·중학교,15,0450,2200,,,,
2023,1,14시~15시,114,34,382,204000076,성남동대형주차장,(임시)금토동삼거리,23,0500,2200,,,,
2023,1,14시~15시,232,21,390,204000051,사송동.종점,동백역.용인세브란스병원,15,0520,2300,,,,
2023,1,14시~15시,1319,6,50,204000012,선경아파트,복정역환승센터1번승강장,7,0500,2230,,,,
2023,1,14시~15시,2877,2,51,204000021,사기막골,서울대병원,5,0420,2200,,,,
2023,1,14시~15시,441,13,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,12,0430,2200,,,,
2023,1,14시~15시,1910,4,57,204000005,선경아파트,세곡동사거리,6,0500,2230,,,,
2023,1,14시~15시,280,17,6,204000004,상대원차고지,남한산성입구.양지파출소,8,0530,2240,,,,
2023,1,14시~15시,219,24,60,204000013,차고지대기(경유),복정역환승센터1번승강장,15,0500,2200,,,,
2023,1,14시~15시,548,12,720-1A,204000151,오리역,남한산성입구.양지파출소,10,0500,2300,,,,
2023,1,14시~15시,180,28,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,15,0600,2300,,,,
2023,1,14시~15시,114,35,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,15,0600,2300,,,,
2023,1,14시~15시,649,11,33-1,204000019,산성동,청구아파트,14,0410,2200,,,,
2023,1,14시~15시,172,30,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,17,0530,2230,,,,
2023,1,14시~15시,212,25,누리2,204000146,사송동종점,국군수도병원,16,0630,2215,,,,
2023,1,14시~15시,233,20,누리3,204000147,뫼루니육교,럭키타운,17,0500,2200,,,,
2023,1,14시~15시,4,37,누리4,204000155,사송동.종점,동원동,18,0500,2200,,,,
2023,1,15시~16시,4174,1,3-1,205000003,광주차고지,사기막골,10,0440,2300,,,,
2023,1,15시~16시,139,32,101,228000179,오리역,수서역5번출구,15,0500,2210,,,,
2023,1,15시~16시,291,21,103,204000060,도촌동9단지앞,사당역(중),18,0500,2150,,,,
2023,1,15시~16시,92,35,200,204000029,도촌동행정복지센터,거여역5번출구,30,0500,2200,,,,
2023,1,15시~16시,1980,5,220,204000022,영원무역,한국학중앙연구원,11,0430,2220,,,,
2023,1,15시~16시,316,19,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,15,0450,2220,,,,
2023,1,15시~16시,403,16,240,204000032,도촌동행정복지센터,남한산성입구,7,0500,2300,,,,
2023,1,15시~16시,1292,8,250,204000048,도촌동행정복지센터,궁내동.궁안마을,12,0455,2230,,,,
2023,1,15시~16시,2519,3,300,206000003,오리역,은대미,5,0450,2330,,,,
2023,1,15시~16시,124,33,310,204000163,오리역,(임시)금토동삼거리,10,0500,2230,,,,
2023,1,15시~16시,291,22,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,12,0500,2200,,,,
2023,1,15시~16시,1537,7,33,204000020,사기막골,율동공원,12,0420,2200,,,,
2023,1,15시~16시,1217,9,330,204000039,산성동,운중초등학교,10,0430,2200,,,,
2023,1,15시~16시,244,27,331,204000084,성남동대형주차장,고속철도수서역,18,0500,2200,,,,
2023,1,15시~16시,417,15,340,204000040,판교대장로동측,영원무역,17,0440,2200,,,,
2023,1,15시~16시,247,25,341,204000067,운중동먹거리촌,청계산입구역,17,0450,2200,,,,
2023,1,15시~16시,261,24,342,204000159,영원무역,청계산옛골,15,0500,2200,,,,
2023,1,15시~16시,951,10,350,204000044,상대원차고지,한국학중앙연구원,7,0500,2230,,,,
2023,1,15시~16시,324,17,357,204000007,상대원차고지,삼부아파트,15,0500,2230,,,,
2023,1,15시~16시,26,37,370,204000131,고등마을아파트,백현동종점,25,0500,2200,,,,
2023,1,15시~16시,516,14,380,204000079,동분당더퍼스트정문,판교대장초·중학교,15,0450,2200,,,,
2023,1,15시~16시,97,34,382,204000076,성남동대형주차장,(임시)금토동삼거리,23,0500,2200,,,,
2023,1,15시~16시,219,28,390,204000051,사송동.종점,동백역.용인세브란스병원,15,0520,2300,,,,
2023,1,15시~16시,1840,6,50,204000012,선경아파트,복정역환승센터1번승강장,7,0500,2230,,,,
2023,1,15시~16시,3255,2,51,204000021,사기막골,서울대병원,5,0420,2200,,,,
2023,1,15시~16시,541,13,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,12,0430,2200,,,,
2023,1,15시~16시,2276,4,57,204000005,선경아파트,세곡동사거리,6,0500,2230,,,,
2023,1,15시~16시,317,18,6,204000004,상대원차고지,남한산성입구.양지파출소,8,0530,2240,,,,
2023,1,15시~16시,302,20,60,204000013,차고지대기(경유),복정역환승센터1번승강장,15,0500,2200,,,,
2023,1,15시~16시,657,12,720-1A,204000151,오리역,남한산성입구.양지파출소,10,0500,2300,,,,
2023,1,15시~16시,177,29,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,15,0600,2300,,,,
2023,1,15시~16시,152,31,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,15,0600,2300,,,,
2023,1,15시~16시,873,11,33-1,204000019,산성동,청구아파트,14,0410,2200,,,,
2023,1,15시~16시,285,23,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,17,0530,2230,,,,
2023,1,15시~16시,246,26,누리2,204000146,사송동종점,국군수도병원,16,0630,2215,,,,
2023,1,15시~16시,172,30,누리3,204000147,뫼루니육교,럭키타운,17,0500,2200,,,,
2023,1,15시~16시,2,38,누리4,204000155,사송동.종점,동원동,18,0500,2200,,,,
2023,1,16시~17시,4376,1,3-1,205000003,광주차고지,사기막골,10,0440,2300,,,,
2023,1,16시~17시,228,30,101,228000179,오리역,수서역5번출구,15,0500,2210,,,,
2023,1,16시~17시,342,22,103,204000060,도촌동9단지앞,사당역(중),18,0500,2150,,,,
2023,1,16시~17시,123,35,200,204000029,도촌동행정복지센터,거여역5번출구,30,0500,2200,,,,
2023,1,16시~17시,2292,5,220,204000022,영원무역,한국학중앙연구원,11,0430,2220,,,,
2023,1,16시~17시,326,24,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,15,0450,2220,,,,
