연도,월,시간,이용객수,순위,노선,노선아이디,기점,종점,배차간격(토요일)(분),배차간격(일요일)(분),첫차시간,막차시간
2023,12,13시~14시,2463,2,57,204000005,선경아파트,세곡동사거리,10,10,0500,2230
2023,12,13시~14시,323,19,6,204000004,상대원차고지,남한산성입구.양지파출소,13,13,0530,2240
2023,12,13시~14시,631,9,60,204000013,차고지대기(경유),복정역환승센터1번승강장,37,37,0500,2200
2023,12,13시~14시,613,10,720-1A,204000151,오리역,남한산성입구.양지파출소,20,20,0500,2300
2023,12,13시~14시,145,31,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,35,35,0600,2300
2023,12,13시~14시,103,32,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,40,40,0600,2300
2023,12,13시~14시,331,17,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,33,33,0530,2230
2023,12,13시~14시,201,29,누리2,204000146,사송동종점,국군수도병원,32,32,0630,2215
2023,12,13시~14시,232,26,누리3,204000147,뫼루니육교,럭키타운,33,33,0500,2200
2023,12,13시~14시,50,35,누리4,204000155,사송동.종점,동원동,55,55,0500,2200
2023,12,14시~15시,135,31,101,228000179,오리역,수서역5번출구,45,45,0500,2210
2023,12,14시~15시,371,14,103,204000060,도촌동9단지앞,사당역(중),40,40,0500,2150
2023,12,14시~15시,157,28,200,204000029,도촌동행정복지센터,거여역5번출구,65,65,0500,2200
2023,12,14시~15시,1876,4,220,204000022,영원무역,한국학중앙연구원,27,27,0430,2220
2023,12,14시~15시,189,27,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,37,37,0450,2220
2023,12,14시~15시,318,18,240,204000032,도촌동행정복지센터,남한산성입구,11,11,0500,2300
2023,12,14시~15시,1044,8,250,204000048,도촌동행정복지센터,궁내동.궁안마을,25,25,0455,2230
2023,12,14시~15시,2255,2,300,206000003,오리역,은대미,30,30,0450,2330
2023,12,14시~15시,295,21,310,204000163,오리역,(임시)금토동삼거리,25,25,0500,2230
2023,12,14시~15시,620,10,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,35,35,0500,2200
2023,12,14시~15시,1371,6,33,204000020,사기막골,율동공원,32,32,0420,2200
2023,12,14시~15시,1158,7,330,204000039,산성동,운중초등학교,25,25,0430,2200
2023,12,14시~15시,300,19,331,204000084,성남동대형주차장,고속철도수서역,35,35,0500,2200
2023,12,14시~15시,349,15,340,204000040,판교대장로동측,영원무역,40,40,0440,2200
2023,12,14시~15시,344,16,341,204000067,운중동먹거리촌,청계산입구역,30,30,0450,2200
2023,12,14시~15시,231,24,342,204000159,영원무역,청계산옛골,45,45,0500,2200
2023,12,14시~15시,584,11,350,204000044,상대원차고지,한국학중앙연구원,12,12,0500,2230
2023,12,14시~15시,147,30,357,204000007,상대원차고지,삼부아파트,28,28,0500,2230
2023,12,14시~15시,54,34,370,204000131,고등마을아파트,백현동종점,60,60,0500,2200
2023,12,14시~15시,272,23,380,204000079,동분당더퍼스트정문,판교대장초·중학교,45,45,0450,2200
2023,12,14시~15시,152,29,382,204000076,성남동대형주차장,(임시)금토동삼거리,65,65,0500,2200
2023,12,14시~15시,296,20,390,204000051,사송동.종점,동백역.용인세브란스병원,40,40,0520,2300
2023,12,14시~15시,1625,5,50,204000012,선경아파트,복정역환승센터1번승강장,22,22,0500,2230
2023,12,14시~15시,2951,1,51,204000021,사기막골,서울대병원,23,23,0420,2200
2023,12,14시~15시,375,13,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,37,37,0430,2200
2023,12,14시~15시,2241,3,57,204000005,선경아파트,세곡동사거리,10,10,0500,2230
2023,12,14시~15시,331,17,6,204000004,상대원차고지,남한산성입구.양지파출소,13,13,0530,2240
2023,12,14시~15시,414,12,60,204000013,차고지대기(경유),복정역환승센터1번승강장,37,37,0500,2200
2023,12,14시~15시,685,9,720-1A,204000151,오리역,남한산성입구.양지파출소,20,20,0500,2300
2023,12,14시~15시,130,32,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,35,35,0600,2300
2023,12,14시~15시,105,33,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,40,40,0600,2300
2023,12,14시~15시,291,22,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,33,33,0530,2230
2023,12,14시~15시,191,26,누리2,204000146,사송동종점,국군수도병원,32,32,0630,2215
2023,12,14시~15시,194,25,누리3,204000147,뫼루니육교,럭키타운,33,33,0500,2200
2023,12,14시~15시,32,36,누리4,204000155,사송동.종점,동원동,55,55,0500,2200
2023,12,15시~16시,183,30,101,228000179,오리역,수서역5번출구,45,45,0500,2210
2023,12,15시~16시,463,14,103,204000060,도촌동9단지앞,사당역(중),40,40,0500,2150
2023,12,15시~16시,230,24,200,204000029,도촌동행정복지센터,거여역5번출구,65,65,0500,2200
2023,12,15시~16시,2018,4,220,204000022,영원무역,한국학중앙연구원,27,27,0430,2220
2023,12,15시~16시,220,27,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,37,37,0450,2220
2023,12,15시~16시,324,19,240,204000032,도촌동행정복지센터,남한산성입구,11,11,0500,2300
2023,12,15시~16시,962,8,250,204000048,도촌동행정복지센터,궁내동.궁안마을,25,25,0455,2230
2023,12,15시~16시,2187,3,300,206000003,오리역,은대미,30,30,0450,2330
2023,12,15시~16시,221,26,310,204000163,오리역,(임시)금토동삼거리,25,25,0500,2230
2023,12,15시~16시,532,11,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,35,35,0500,2200
2023,12,15시~16시,1454,5,33,204000020,사기막골,율동공원,32,32,0420,2200
2023,12,15시~16시,1010,7,330,204000039,산성동,운중초등학교,25,25,0430,2200
2023,12,15시~16시,225,25,331,204000084,성남동대형주차장,고속철도수서역,35,35,0500,2200
2023,12,15시~16시,480,12,340,204000040,판교대장로동측,영원무역,40,40,0440,2200
2023,12,15시~16시,416,15,341,204000067,운중동먹거리촌,청계산입구역,30,30,0450,2200
2023,12,15시~16시,258,23,342,204000159,영원무역,청계산옛골,45,45,0500,2200
2023,12,15시~16시,480,13,350,204000044,상대원차고지,한국학중앙연구원,12,12,0500,2230
2023,12,15시~16시,203,29,357,204000007,상대원차고지,삼부아파트,28,28,0500,2230
2023,12,15시~16시,100,32,370,204000131,고등마을아파트,백현동종점,60,60,0500,2200
2023,12,15시~16시,355,17,380,204000079,동분당더퍼스트정문,판교대장초·중학교,45,45,0450,2200
2023,12,15시~16시,84,34,382,204000076,성남동대형주차장,(임시)금토동삼거리,65,65,0500,2200
2023,12,15시~16시,262,22,390,204000051,사송동.종점,동백역.용인세브란스병원,40,40,0520,2300
2023,12,15시~16시,1447,6,50,204000012,선경아파트,복정역환승센터1번승강장,22,22,0500,2230
2023,12,15시~16시,2867,1,51,204000021,사기막골,서울대병원,23,23,0420,2200
2023,12,15시~16시,389,16,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,37,37,0430,2200
2023,12,15시~16시,2289,2,57,204000005,선경아파트,세곡동사거리,10,10,0500,2230
2023,12,15시~16시,323,20,6,204000004,상대원차고지,남한산성입구.양지파출소,13,13,0530,2240
2023,12,15시~16시,581,10,60,204000013,차고지대기(경유),복정역환승센터1번승강장,37,37,0500,2200
2023,12,15시~16시,647,9,720-1A,204000151,오리역,남한산성입구.양지파출소,20,20,0500,2300
2023,12,15시~16시,164,31,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,35,35,0600,2300
2023,12,15시~16시,90,33,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,40,40,0600,2300
2023,12,15시~16시,329,18,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,33,33,0530,2230
2023,12,15시~16시,212,28,누리2,204000146,사송동종점,국군수도병원,32,32,0630,2215
2023,12,15시~16시,274,21,누리3,204000147,뫼루니육교,럭키타운,33,33,0500,2200
2023,12,15시~16시,46,35,누리4,204000155,사송동.종점,동원동,55,55,0500,2200
2023,12,16시~17시,204,29,101,228000179,오리역,수서역5번출구,45,45,0500,2210
2023,12,16시~17시,507,15,103,204000060,도촌동9단지앞,사당역(중),40,40,0500,2150
2023,12,16시~17시,263,26,200,204000029,도촌동행정복지센터,거여역5번출구,65,65,0500,2200
2023,12,16시~17시,1827,4,220,204000022,영원무역,한국학중앙연구원,27,27,0430,2220
2023,12,16시~17시,209,28,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,37,37,0450,2220
2023,12,16시~17시,336,19,240,204000032,도촌동행정복지센터,남한산성입구,11,11,0500,2300
2023,12,16시~17시,1129,8,250,204000048,도촌동행정복지센터,궁내동.궁안마을,25,25,0455,2230
2023,12,16시~17시,2434,2,300,206000003,오리역,은대미,30,30,0450,2330
2023,12,16시~17시,308,22,310,204000163,오리역,(임시)금토동삼거리,25,25,0500,2230
2023,12,16시~17시,647,10,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,35,35,0500,2200
2023,12,16시~17시,1522,6,33,204000020,사기막골,율동공원,32,32,0420,2200
2023,12,16시~17시,1173,7,330,204000039,산성동,운중초등학교,25,25,0430,2200
2023,12,16시~17시,282,24,331,204000084,성남동대형주차장,고속철도수서역,35,35,0500,2200
2023,12,16시~17시,558,13,340,204000040,판교대장로동측,영원무역,40,40,0440,2200
2023,12,16시~17시,465,16,341,204000067,운중동먹거리촌,청계산입구역,30,30,0450,2200
2023,12,16시~17시,234,27,342,204000159,영원무역,청계산옛골,45,45,0500,2200
2023,12,16시~17시,533,14,350,204000044,상대원차고지,한국학중앙연구원,12,12,0500,2230
2023,12,16시~17시,201,30,357,204000007,상대원차고지,삼부아파트,28,28,0500,2230
2023,12,16시~17시,159,32,370,204000131,고등마을아파트,백현동종점,60,60,0500,2200
2023,12,16시~17시,396,17,380,204000079,동분당더퍼스트정문,판교대장초·중학교,45,45,0450,2200
2023,12,16시~17시,172,31,382,204000076,성남동대형주차장,(임시)금토동삼거리,65,65,0500,2200
2023,12,16시~17시,342,18,390,204000051,사송동.종점,동백역.용인세브란스병원,40,40,0520,2300
2023,12,16시~17시,1731,5,50,204000012,선경아파트,복정역환승센터1번승강장,22,22,0500,2230
2023,12,16시~17시,2958,1,51,204000021,사기막골,서울대병원,23,23,0420,2200
2023,12,16시~17시,595,12,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,37,37,0430,2200
2023,12,16시~17시,2111,3,57,204000005,선경아파트,세곡동사거리,10,10,0500,2230
2023,12,16시~17시,297,23,6,204000004,상대원차고지,남한산성입구.양지파출소,13,13,0530,2240
2023,12,16시~17시,632,11,60,204000013,차고지대기(경유),복정역환승센터1번승강장,37,37,0500,2200
2023,12,16시~17시,788,9,720-1A,204000151,오리역,남한산성입구.양지파출소,20,20,0500,2300
2023,12,16시~17시,134,34,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,35,35,0600,2300
2023,12,16시~17시,140,33,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,40,40,0600,2300
2023,12,16시~17시,314,21,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,33,33,0530,2230
2023,12,16시~17시,278,25,누리2,204000146,사송동종점,국군수도병원,32,32,0630,2215
2023,12,16시~17시,335,20,누리3,204000147,뫼루니육교,럭키타운,33,33,0500,2200
2023,12,16시~17시,44,35,누리4,204000155,사송동.종점,동원동,55,55,0500,2200
2023,12,17시~18시,240,27,101,228000179,오리역,수서역5번출구,45,45,0500,2210
2023,12,17시~18시,517,12,103,204000060,도촌동9단지앞,사당역(중),40,40,0500,2150
2023,12,17시~18시,177,31,200,204000029,도촌동행정복지센터,거여역5번출구,65,65,0500,2200
2023,12,17시~18시,2098,4,220,204000022,영원무역,한국학중앙연구원,27,27,0430,2220
2023,12,17시~18시,213,28,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,37,37,0450,2220
2023,12,17시~18시,268,25,240,204000032,도촌동행정복지센터,남한산성입구,11,11,0500,2300
2023,12,17시~18시,961,8,250,204000048,도촌동행정복지센터,궁내동.궁안마을,25,25,0455,2230
2023,12,17시~18시,2588,3,300,206000003,오리역,은대미,30,30,0450,2330
2023,12,17시~18시,296,20,310,204000163,오리역,(임시)금토동삼거리,25,25,0500,2230
2023,12,17시~18시,609,10,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,35,35,0500,2200
2023,12,17시~18시,1554,6,33,204000020,사기막골,율동공원,32,32,0420,2200
2023,12,17시~18시,1117,7,330,204000039,산성동,운중초등학교,25,25,0430,2200
2023,12,17시~18시,289,21,331,204000084,성남동대형주차장,고속철도수서역,35,35,0500,2200
2023,12,17시~18시,495,14,340,204000040,판교대장로동측,영원무역,40,40,0440,2200
2023,12,17시~18시,462,16,341,204000067,운중동먹거리촌,청계산입구역,30,30,0450,2200
2023,12,17시~18시,276,23,342,204000159,영원무역,청계산옛골,45,45,0500,2200
2023,12,17시~18시,493,15,350,204000044,상대원차고지,한국학중앙연구원,12,12,0500,2230
2023,12,17시~18시,205,29,357,204000007,상대원차고지,삼부아파트,28,28,0500,2230
2023,12,17시~18시,115,34,370,204000131,고등마을아파트,백현동종점,60,60,0500,2200
2023,12,17시~18시,432,17,380,204000079,동분당더퍼스트정문,판교대장초·중학교,45,45,0450,2200
2023,12,17시~18시,144,32,382,204000076,성남동대형주차장,(임시)금토동삼거리,65,65,0500,2200
2023,12,17시~18시,351,19,390,204000051,사송동.종점,동백역.용인세브란스병원,40,40,0520,2300
2023,12,17시~18시,1652,5,50,204000012,선경아파트,복정역환승센터1번승강장,22,22,0500,2230
2023,12,17시~18시,2902,1,51,204000021,사기막골,서울대병원,23,23,0420,2200
2023,12,17시~18시,595,11,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,37,37,0430,2200
2023,12,17시~18시,2603,2,57,204000005,선경아파트,세곡동사거리,10,10,0500,2230
2023,12,17시~18시,251,26,6,204000004,상대원차고지,남한산성입구.양지파출소,13,13,0530,2240
2023,12,17시~18시,502,13,60,204000013,차고지대기(경유),복정역환승센터1번승강장,37,37,0500,2200
2023,12,17시~18시,732,9,720-1A,204000151,오리역,남한산성입구.양지파출소,20,20,0500,2300
2023,12,17시~18시,183,30,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,35,35,0600,2300
2023,12,17시~18시,142,33,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,40,40,0600,2300
2023,12,17시~18시,361,18,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,33,33,0530,2230
2023,12,17시~18시,273,24,누리2,204000146,사송동종점,국군수도병원,32,32,0630,2215
2023,12,17시~18시,281,22,누리3,204000147,뫼루니육교,럭키타운,33,33,0500,2200
2023,12,17시~18시,71,35,누리4,204000155,사송동.종점,동원동,55,55,0500,2200
2023,12,18시~19시,195,29,101,228000179,오리역,수서역5번출구,45,45,0500,2210
2023,12,18시~19시,312,18,103,204000060,도촌동9단지앞,사당역(중),40,40,0500,2150
2023,12,18시~19시,211,26,200,204000029,도촌동행정복지센터,거여역5번출구,65,65,0500,2200
2023,12,18시~19시,1766,4,220,204000022,영원무역,한국학중앙연구원,27,27,0430,2220
2023,12,18시~19시,209,28,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,37,37,0450,2220
2023,12,18시~19시,321,17,240,204000032,도촌동행정복지센터,남한산성입구,11,11,0500,2300
2023,12,18시~19시,1031,8,250,204000048,도촌동행정복지센터,궁내동.궁안마을,25,25,0455,2230
2023,12,18시~19시,2349,2,300,206000003,오리역,은대미,30,30,0450,2330
2023,12,18시~19시,238,21,310,204000163,오리역,(임시)금토동삼거리,25,25,0500,2230
2023,12,18시~19시,436,11,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,35,35,0500,2200
2023,12,18시~19시,1231,6,33,204000020,사기막골,율동공원,32,32,0420,2200
2023,12,18시~19시,1056,7,330,204000039,산성동,운중초등학교,25,25,0430,2200
