연도,월,노선,노선아이디,기점,종점,일시,시간,이용객수,,,
2023,5,250,204000048,도촌동행정복지센터,궁내동.궁안마을,평일,10시~11시,769,,,
2023,5,250,204000048,도촌동행정복지센터,궁내동.궁안마을,평일,11시~12시,813,,,
2023,5,250,204000048,도촌동행정복지센터,궁내동.궁안마을,평일,12시~13시,698,,,
2023,5,250,204000048,도촌동행정복지센터,궁내동.궁안마을,평일,13시~14시,905,,,
2023,5,250,204000048,도촌동행정복지센터,궁내동.궁안마을,평일,14시~15시,898,,,
2023,5,250,204000048,도촌동행정복지센터,궁내동.궁안마을,평일,15시~16시,1064,,,
2023,5,250,204000048,도촌동행정복지센터,궁내동.궁안마을,평일,16시~17시,1327,,,
2023,5,250,204000048,도촌동행정복지센터,궁내동.궁안마을,평일,17시~18시,1713,,,
2023,5,250,204000048,도촌동행정복지센터,궁내동.궁안마을,평일,18시~19시,1757,,,
2023,5,250,204000048,도촌동행정복지센터,궁내동.궁안마을,평일,19시~20시,1423,,,
2023,5,250,204000048,도촌동행정복지센터,궁내동.궁안마을,평일,20시~21시,1098,,,
2023,5,250,204000048,도촌동행정복지센터,궁내동.궁안마을,평일,21시~22시,982,,,
2023,5,250,204000048,도촌동행정복지센터,궁내동.궁안마을,평일,22시~23시,1013,,,
2023,5,250,204000048,도촌동행정복지센터,궁내동.궁안마을,평일,23시~24시,311,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,00시~01시,41,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,00시~01시,41,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,04시~05시,50,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,04시~05시,50,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,05시~06시,692,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,05시~06시,692,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,06시~07시,1236,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,06시~07시,124,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,06시~07시,1236,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,06시~07시,124,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,07시~08시,2167,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,07시~08시,265,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,07시~08시,2167,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,07시~08시,265,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,08시~09시,2739,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,08시~09시,347,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,08시~09시,2739,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,08시~09시,347,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,09시~10시,215,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,09시~10시,215,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,09시~10시,1853,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,09시~10시,1853,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,10시~11시,1472,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,10시~11시,169,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,10시~11시,1472,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,10시~11시,169,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,11시~12시,224,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,11시~12시,1585,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,11시~12시,1585,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,11시~12시,224,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,12시~13시,1513,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,12시~13시,1513,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,12시~13시,214,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,12시~13시,214,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,13시~14시,303,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,13시~14시,303,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,13시~14시,1544,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,13시~14시,1544,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,14시~15시,215,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,14시~15시,215,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,14시~15시,1516,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,14시~15시,1516,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,15시~16시,202,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,15시~16시,2043,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,15시~16시,2043,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,15시~16시,202,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,16시~17시,230,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,16시~17시,2416,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,16시~17시,230,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,16시~17시,2416,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,17시~18시,363,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,17시~18시,2731,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,17시~18시,363,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,17시~18시,2731,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,18시~19시,492,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,18시~19시,3212,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,18시~19시,492,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,18시~19시,3212,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,19시~20시,325,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,19시~20시,325,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,19시~20시,2106,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,19시~20시,2106,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,20시~21시,1321,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,20시~21시,228,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,20시~21시,1321,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,20시~21시,228,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,21시~22시,285,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,21시~22시,1236,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,21시~22시,285,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,21시~22시,1236,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,22시~23시,891,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,22시~23시,303,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,22시~23시,303,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,22시~23시,891,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,23시~24시,453,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,23시~24시,453,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,23시~24시,108,,,
2023,5,03월 01일,205000003,광주차고지,사기막골,평일,23시~24시,108,,,
2023,5,300,206000003,오리역,은대미,평일,00시~01시,268,,,
2023,5,300,206000003,오리역,은대미,평일,04시~05시,13,,,
2023,5,300,206000003,오리역,은대미,평일,05시~06시,485,,,
2023,5,300,206000003,오리역,은대미,평일,06시~07시,1484,,,
2023,5,300,206000003,오리역,은대미,평일,07시~08시,3072,,,
2023,5,300,206000003,오리역,은대미,평일,08시~09시,3794,,,
2023,5,300,206000003,오리역,은대미,평일,09시~10시,2314,,,
2023,5,300,206000003,오리역,은대미,평일,10시~11시,1757,,,
2023,5,300,206000003,오리역,은대미,평일,11시~12시,1532,,,
2023,5,300,206000003,오리역,은대미,평일,12시~13시,1726,,,
2023,5,300,206000003,오리역,은대미,평일,13시~14시,1701,,,
2023,5,300,206000003,오리역,은대미,평일,14시~15시,1796,,,
2023,5,300,206000003,오리역,은대미,평일,15시~16시,2357,,,
2023,5,300,206000003,오리역,은대미,평일,16시~17시,2896,,,
2023,5,300,206000003,오리역,은대미,평일,17시~18시,3280,,,
2023,5,300,206000003,오리역,은대미,평일,18시~19시,3442,,,
2023,5,300,206000003,오리역,은대미,평일,19시~20시,2533,,,
2023,5,300,206000003,오리역,은대미,평일,20시~21시,1886,,,
2023,5,300,206000003,오리역,은대미,평일,21시~22시,1664,,,
2023,5,300,206000003,오리역,은대미,평일,22시~23시,1440,,,
2023,5,300,206000003,오리역,은대미,평일,23시~24시,1014,,,
2023,5,310,204000163,오리역,(임시)금토동삼거리,평일,00시~01시,20,,,
2023,5,310,204000163,오리역,(임시)금토동삼거리,평일,04시~05시,1,,,
2023,5,310,204000163,오리역,(임시)금토동삼거리,평일,05시~06시,38,,,
2023,5,310,204000163,오리역,(임시)금토동삼거리,평일,06시~07시,156,,,
2023,5,310,204000163,오리역,(임시)금토동삼거리,평일,07시~08시,287,,,
2023,5,310,204000163,오리역,(임시)금토동삼거리,평일,08시~09시,465,,,
2023,5,310,204000163,오리역,(임시)금토동삼거리,평일,09시~10시,313,,,
2023,5,310,204000163,오리역,(임시)금토동삼거리,평일,10시~11시,188,,,
2023,5,310,204000163,오리역,(임시)금토동삼거리,평일,11시~12시,103,,,
2023,5,310,204000163,오리역,(임시)금토동삼거리,평일,12시~13시,125,,,
2023,5,310,204000163,오리역,(임시)금토동삼거리,평일,13시~14시,168,,,
2023,5,310,204000163,오리역,(임시)금토동삼거리,평일,14시~15시,122,,,
2023,5,310,204000163,오리역,(임시)금토동삼거리,평일,15시~16시,153,,,
2023,5,310,204000163,오리역,(임시)금토동삼거리,평일,16시~17시,276,,,
2023,5,310,204000163,오리역,(임시)금토동삼거리,평일,17시~18시,426,,,
2023,5,310,204000163,오리역,(임시)금토동삼거리,평일,18시~19시,515,,,
2023,5,310,204000163,오리역,(임시)금토동삼거리,평일,19시~20시,340,,,
2023,5,310,204000163,오리역,(임시)금토동삼거리,평일,20시~21시,226,,,
2023,5,310,204000163,오리역,(임시)금토동삼거리,평일,21시~22시,175,,,
2023,5,310,204000163,오리역,(임시)금토동삼거리,평일,22시~23시,239,,,
2023,5,310,204000163,오리역,(임시)금토동삼거리,평일,23시~24시,116,,,
2023,5,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,00시~01시,19,,,
2023,5,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,05시~06시,69,,,
2023,5,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,06시~07시,286,,,
2023,5,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,07시~08시,926,,,
2023,5,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,08시~09시,1285,,,
2023,5,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,09시~10시,901,,,
2023,5,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,10시~11시,390,,,
2023,5,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,11시~12시,286,,,
2023,5,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,12시~13시,343,,,
2023,5,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,13시~14시,320,,,
2023,5,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,14시~15시,341,,,
2023,5,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,15시~16시,482,,,
2023,5,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,16시~17시,595,,,
2023,5,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,17시~18시,944,,,
2023,5,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,18시~19시,1094,,,
2023,5,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,19시~20시,915,,,
2023,5,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,20시~21시,513,,,
2023,5,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,21시~22시,543,,,
2023,5,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,22시~23시,362,,,
2023,5,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,23시~24시,117,,,
2023,5,33,204000020,사기막골,율동공원,평일,00시~01시,7,,,
2023,5,33,204000020,사기막골,율동공원,평일,04시~05시,182,,,
2023,5,33,204000020,사기막골,율동공원,평일,05시~06시,466,,,
2023,5,33,204000020,사기막골,율동공원,평일,06시~07시,806,,,
2023,5,33,204000020,사기막골,율동공원,평일,07시~08시,1954,,,
2023,5,33,204000020,사기막골,율동공원,평일,08시~09시,2725,,,
2023,5,33,204000020,사기막골,율동공원,평일,09시~10시,1678,,,
2023,5,33,204000020,사기막골,율동공원,평일,10시~11시,941,,,
2023,5,33,204000020,사기막골,율동공원,평일,11시~12시,997,,,
2023,5,33,204000020,사기막골,율동공원,평일,12시~13시,1010,,,
2023,5,33,204000020,사기막골,율동공원,평일,13시~14시,1045,,,
2023,5,33,204000020,사기막골,율동공원,평일,14시~15시,1068,,,
2023,5,33,204000020,사기막골,율동공원,평일,15시~16시,1494,,,
2023,5,33,204000020,사기막골,율동공원,평일,16시~17시,2028,,,
2023,5,33,204000020,사기막골,율동공원,평일,17시~18시,2221,,,
2023,5,33,204000020,사기막골,율동공원,평일,18시~19시,2365,,,
2023,5,33,204000020,사기막골,율동공원,평일,19시~20시,1565,,,
2023,5,33,204000020,사기막골,율동공원,평일,20시~21시,1215,,,
2023,5,33,204000020,사기막골,율동공원,평일,21시~22시,1061,,,
2023,5,33,204000020,사기막골,율동공원,평일,22시~23시,1011,,,
2023,5,33,204000020,사기막골,율동공원,평일,23시~24시,358,,,
2023,5,Jan-33,204000019,산성동,청구아파트,평일,00시~01시,2,,,
2023,5,Jan-33,204000019,산성동,청구아파트,평일,04시~05시,238,,,
2023,5,Jan-33,204000019,산성동,청구아파트,평일,05시~06시,464,,,
2023,5,Jan-33,204000019,산성동,청구아파트,평일,06시~07시,798,,,
2023,5,Jan-33,204000019,산성동,청구아파트,평일,07시~08시,1790,,,
2023,5,Jan-33,204000019,산성동,청구아파트,평일,08시~09시,2515,,,
2023,5,Jan-33,204000019,산성동,청구아파트,평일,09시~10시,1579,,,
