연도,월,노선,노선아이디,기점,종점,일시,시간,이용객수,,,,,
2023,1,342,204000159,영원무역,청계산옛골,주말,09시~10시,143,,,,,
2023,1,342,204000159,영원무역,청계산옛골,주말,10시~11시,128,,,,,
2023,1,342,204000159,영원무역,청계산옛골,주말,11시~12시,103,,,,,
2023,1,342,204000159,영원무역,청계산옛골,주말,12시~13시,96,,,,,
2023,1,342,204000159,영원무역,청계산옛골,주말,13시~14시,127,,,,,
2023,1,342,204000159,영원무역,청계산옛골,주말,14시~15시,88,,,,,
2023,1,342,204000159,영원무역,청계산옛골,주말,15시~16시,124,,,,,
2023,1,342,204000159,영원무역,청계산옛골,주말,16시~17시,132,,,,,
2023,1,342,204000159,영원무역,청계산옛골,주말,17시~18시,118,,,,,
2023,1,342,204000159,영원무역,청계산옛골,주말,18시~19시,122,,,,,
2023,1,342,204000159,영원무역,청계산옛골,주말,19시~20시,98,,,,,
2023,1,342,204000159,영원무역,청계산옛골,주말,20시~21시,104,,,,,
2023,1,342,204000159,영원무역,청계산옛골,주말,21시~22시,95,,,,,
2023,1,342,204000159,영원무역,청계산옛골,주말,22시~23시,85,,,,,
2023,1,342,204000159,영원무역,청계산옛골,주말,23시~24시,23,,,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,주말,00시~01시,1,,,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,주말,04시~05시,38,,,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,주말,05시~06시,213,,,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,주말,06시~07시,344,,,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,주말,07시~08시,327,,,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,주말,08시~09시,490,,,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,주말,09시~10시,477,,,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,주말,10시~11시,528,,,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,주말,11시~12시,586,,,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,주말,12시~13시,552,,,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,주말,13시~14시,609,,,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,주말,14시~15시,634,,,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,주말,15시~16시,675,,,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,주말,16시~17시,761,,,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,주말,17시~18시,756,,,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,주말,18시~19시,581,,,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,주말,19시~20시,530,,,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,주말,20시~21시,563,,,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,주말,21시~22시,541,,,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,주말,22시~23시,467,,,,,
2023,1,350,204000044,상대원차고지,한국학중앙연구원,주말,23시~24시,297,,,,,
2023,1,357,204000007,상대원차고지,삼부아파트,주말,00시~01시,106,,,,,
2023,1,357,204000007,상대원차고지,삼부아파트,주말,05시~06시,43,,,,,
2023,1,357,204000007,상대원차고지,삼부아파트,주말,06시~07시,119,,,,,
2023,1,357,204000007,상대원차고지,삼부아파트,주말,07시~08시,123,,,,,
2023,1,357,204000007,상대원차고지,삼부아파트,주말,08시~09시,225,,,,,
2023,1,357,204000007,상대원차고지,삼부아파트,주말,09시~10시,271,,,,,
2023,1,357,204000007,상대원차고지,삼부아파트,주말,10시~11시,193,,,,,
2023,1,357,204000007,상대원차고지,삼부아파트,주말,11시~12시,148,,,,,
2023,1,357,204000007,상대원차고지,삼부아파트,주말,12시~13시,134,,,,,
2023,1,357,204000007,상대원차고지,삼부아파트,주말,13시~14시,181,,,,,
2023,1,357,204000007,상대원차고지,삼부아파트,주말,14시~15시,153,,,,,
2023,1,357,204000007,상대원차고지,삼부아파트,주말,15시~16시,169,,,,,
2023,1,357,204000007,상대원차고지,삼부아파트,주말,16시~17시,145,,,,,
2023,1,357,204000007,상대원차고지,삼부아파트,주말,17시~18시,215,,,,,
2023,1,357,204000007,상대원차고지,삼부아파트,주말,18시~19시,206,,,,,
2023,1,357,204000007,상대원차고지,삼부아파트,주말,19시~20시,105,,,,,
2023,1,357,204000007,상대원차고지,삼부아파트,주말,20시~21시,170,,,,,
2023,1,357,204000007,상대원차고지,삼부아파트,주말,21시~22시,165,,,,,
2023,1,357,204000007,상대원차고지,삼부아파트,주말,22시~23시,129,,,,,
2023,1,357,204000007,상대원차고지,삼부아파트,주말,23시~24시,59,,,,,
2023,1,370,204000131,고등마을아파트,백현동종점,주말,04시~05시,2,,,,,
2023,1,370,204000131,고등마을아파트,백현동종점,주말,05시~06시,22,,,,,
2023,1,370,204000131,고등마을아파트,백현동종점,주말,06시~07시,6,,,,,
2023,1,370,204000131,고등마을아파트,백현동종점,주말,07시~08시,13,,,,,
2023,1,370,204000131,고등마을아파트,백현동종점,주말,08시~09시,13,,,,,
2023,1,370,204000131,고등마을아파트,백현동종점,주말,09시~10시,36,,,,,
2023,1,370,204000131,고등마을아파트,백현동종점,주말,10시~11시,15,,,,,
2023,1,370,204000131,고등마을아파트,백현동종점,주말,11시~12시,20,,,,,
2023,1,370,204000131,고등마을아파트,백현동종점,주말,12시~13시,22,,,,,
2023,1,370,204000131,고등마을아파트,백현동종점,주말,13시~14시,29,,,,,
2023,1,370,204000131,고등마을아파트,백현동종점,주말,14시~15시,29,,,,,
2023,1,370,204000131,고등마을아파트,백현동종점,주말,15시~16시,30,,,,,
2023,1,370,204000131,고등마을아파트,백현동종점,주말,16시~17시,15,,,,,
2023,1,370,204000131,고등마을아파트,백현동종점,주말,17시~18시,79,,,,,
2023,1,370,204000131,고등마을아파트,백현동종점,주말,18시~19시,62,,,,,
2023,1,370,204000131,고등마을아파트,백현동종점,주말,19시~20시,36,,,,,
2023,1,370,204000131,고등마을아파트,백현동종점,주말,20시~21시,4,,,,,
2023,1,370,204000131,고등마을아파트,백현동종점,주말,21시~22시,35,,,,,
2023,1,370,204000131,고등마을아파트,백현동종점,주말,22시~23시,23,,,,,
2023,1,370,204000131,고등마을아파트,백현동종점,주말,23시~24시,3,,,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,주말,04시~05시,5,,,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,주말,05시~06시,40,,,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,주말,06시~07시,138,,,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,주말,07시~08시,107,,,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,주말,08시~09시,173,,,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,주말,09시~10시,164,,,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,주말,10시~11시,225,,,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,주말,11시~12시,241,,,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,주말,12시~13시,268,,,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,주말,13시~14시,222,,,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,주말,14시~15시,289,,,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,주말,15시~16시,282,,,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,주말,16시~17시,332,,,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,주말,17시~18시,338,,,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,주말,18시~19시,177,,,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,주말,19시~20시,186,,,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,주말,20시~21시,173,,,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,주말,21시~22시,215,,,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,주말,22시~23시,235,,,,,
2023,1,380,204000079,동분당더퍼스트정문,판교대장초·중학교,주말,23시~24시,62,,,,,
2023,1,382,204000076,성남동대형주차장,(임시)금토동삼거리,주말,00시~01시,3,,,,,
2023,1,382,204000076,성남동대형주차장,(임시)금토동삼거리,주말,05시~06시,14,,,,,
2023,1,382,204000076,성남동대형주차장,(임시)금토동삼거리,주말,06시~07시,51,,,,,
2023,1,382,204000076,성남동대형주차장,(임시)금토동삼거리,주말,07시~08시,14,,,,,
2023,1,382,204000076,성남동대형주차장,(임시)금토동삼거리,주말,08시~09시,69,,,,,
2023,1,382,204000076,성남동대형주차장,(임시)금토동삼거리,주말,09시~10시,108,,,,,
2023,1,382,204000076,성남동대형주차장,(임시)금토동삼거리,주말,10시~11시,54,,,,,
2023,1,382,204000076,성남동대형주차장,(임시)금토동삼거리,주말,11시~12시,63,,,,,
2023,1,382,204000076,성남동대형주차장,(임시)금토동삼거리,주말,12시~13시,86,,,,,
2023,1,382,204000076,성남동대형주차장,(임시)금토동삼거리,주말,13시~14시,71,,,,,
2023,1,382,204000076,성남동대형주차장,(임시)금토동삼거리,주말,14시~15시,41,,,,,
2023,1,382,204000076,성남동대형주차장,(임시)금토동삼거리,주말,15시~16시,75,,,,,
2023,1,382,204000076,성남동대형주차장,(임시)금토동삼거리,주말,16시~17시,104,,,,,
2023,1,382,204000076,성남동대형주차장,(임시)금토동삼거리,주말,17시~18시,69,,,,,
2023,1,382,204000076,성남동대형주차장,(임시)금토동삼거리,주말,18시~19시,63,,,,,
2023,1,382,204000076,성남동대형주차장,(임시)금토동삼거리,주말,19시~20시,28,,,,,
2023,1,382,204000076,성남동대형주차장,(임시)금토동삼거리,주말,20시~21시,40,,,,,
2023,1,382,204000076,성남동대형주차장,(임시)금토동삼거리,주말,21시~22시,31,,,,,
2023,1,382,204000076,성남동대형주차장,(임시)금토동삼거리,주말,22시~23시,15,,,,,
2023,1,382,204000076,성남동대형주차장,(임시)금토동삼거리,주말,23시~24시,13,,,,,
2023,1,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,00시~01시,1,,,,,
2023,1,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,05시~06시,54,,,,,
2023,1,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,06시~07시,82,,,,,
2023,1,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,07시~08시,100,,,,,
2023,1,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,08시~09시,81,,,,,
2023,1,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,09시~10시,161,,,,,
2023,1,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,10시~11시,210,,,,,
2023,1,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,11시~12시,179,,,,,
2023,1,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,12시~13시,187,,,,,
2023,1,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,13시~14시,151,,,,,
2023,1,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,14시~15시,155,,,,,
2023,1,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,15시~16시,134,,,,,
2023,1,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,16시~17시,149,,,,,
2023,1,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,17시~18시,166,,,,,
2023,1,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,18시~19시,178,,,,,
2023,1,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,19시~20시,101,,,,,
2023,1,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,20시~21시,47,,,,,
2023,1,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,21시~22시,37,,,,,
2023,1,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,22시~23시,11,,,,,
2023,1,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,23시~24시,114,,,,,
2023,1,50,204000012,선경아파트,복정역환승센터1번승강장,주말,00시~01시,41,,,,,
2023,1,50,204000012,선경아파트,복정역환승센터1번승강장,주말,04시~05시,1,,,,,
2023,1,50,204000012,선경아파트,복정역환승센터1번승강장,주말,05시~06시,266,,,,,
2023,1,50,204000012,선경아파트,복정역환승센터1번승강장,주말,06시~07시,518,,,,,
2023,1,50,204000012,선경아파트,복정역환승센터1번승강장,주말,07시~08시,662,,,,,
2023,1,50,204000012,선경아파트,복정역환승센터1번승강장,주말,08시~09시,966,,,,,
2023,1,50,204000012,선경아파트,복정역환승센터1번승강장,주말,09시~10시,1144,,,,,
2023,1,50,204000012,선경아파트,복정역환승센터1번승강장,주말,10시~11시,1040,,,,,
2023,1,50,204000012,선경아파트,복정역환승센터1번승강장,주말,11시~12시,1205,,,,,
2023,1,50,204000012,선경아파트,복정역환승센터1번승강장,주말,12시~13시,1268,,,,,
2023,1,50,204000012,선경아파트,복정역환승센터1번승강장,주말,13시~14시,1237,,,,,
2023,1,50,204000012,선경아파트,복정역환승센터1번승강장,주말,14시~15시,1182,,,,,
2023,1,50,204000012,선경아파트,복정역환승센터1번승강장,주말,15시~16시,1270,,,,,
2023,1,50,204000012,선경아파트,복정역환승센터1번승강장,주말,16시~17시,1335,,,,,
2023,1,50,204000012,선경아파트,복정역환승센터1번승강장,주말,17시~18시,1294,,,,,
2023,1,50,204000012,선경아파트,복정역환승센터1번승강장,주말,18시~19시,1084,,,,,
2023,1,50,204000012,선경아파트,복정역환승센터1번승강장,주말,19시~20시,836,,,,,
2023,1,50,204000012,선경아파트,복정역환승센터1번승강장,주말,20시~21시,853,,,,,
2023,1,50,204000012,선경아파트,복정역환승센터1번승강장,주말,21시~22시,936,,,,,
2023,1,50,204000012,선경아파트,복정역환승센터1번승강장,주말,22시~23시,699,,,,,
2023,1,50,204000012,선경아파트,복정역환승센터1번승강장,주말,23시~24시,230,,,,,
2023,1,51,204000021,사기막골,서울대병원,주말,00시~01시,59,,,,,
2023,1,51,204000021,사기막골,서울대병원,주말,04시~05시,189,,,,,
2023,1,51,204000021,사기막골,서울대병원,주말,05시~06시,694,,,,,
2023,1,51,204000021,사기막골,서울대병원,주말,06시~07시,990,,,,,
2023,1,51,204000021,사기막골,서울대병원,주말,07시~08시,1273,,,,,
2023,1,51,204000021,사기막골,서울대병원,주말,08시~09시,2065,,,,,
2023,1,51,204000021,사기막골,서울대병원,주말,09시~10시,2237,,,,,
2023,1,51,204000021,사기막골,서울대병원,주말,10시~11시,2025,,,,,
2023,1,51,204000021,사기막골,서울대병원,주말,11시~12시,2143,,,,,
2023,1,51,204000021,사기막골,서울대병원,주말,12시~13시,2410,,,,,
2023,1,51,204000021,사기막골,서울대병원,주말,13시~14시,2465,,,,,
2023,1,51,204000021,사기막골,서울대병원,주말,14시~15시,2288,,,,,
2023,1,51,204000021,사기막골,서울대병원,주말,15시~16시,2456,,,,,
2023,1,51,204000021,사기막골,서울대병원,주말,16시~17시,2365,,,,,
2023,1,51,204000021,사기막골,서울대병원,주말,17시~18시,2604,,,,,
2023,1,51,204000021,사기막골,서울대병원,주말,18시~19시,2185,,,,,
2023,1,51,204000021,사기막골,서울대병원,주말,19시~20시,1684,,,,,
2023,1,51,204000021,사기막골,서울대병원,주말,20시~21시,1610,,,,,
2023,1,51,204000021,사기막골,서울대병원,주말,21시~22시,1729,,,,,
2023,1,51,204000021,사기막골,서울대병원,주말,22시~23시,1368,,,,,
2023,1,51,204000021,사기막골,서울대병원,주말,23시~24시,536,,,,,
2023,1,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,00시~01시,5,,,,,
2023,1,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,04시~05시,53,,,,,
