노선번호_x,기점,종점,노선아이디,노선유형,노선유형명,지역명,정류소아이디,정류소순번,정류소명,정류소번호,지역명.1,x좌표,y좌표,정류소아이디2,통과노선수,상세위치,시내버스_경유노선번호,시외버스_경유노선번호
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000016,50,판교원마을1.2단지.판교도서관,7014,성남,127.0890667,37.3899,206000016,16,원마을1단지주공휴먼시아,"341(시내),9507(시내),9409(서울),4103(시내),32(마을),75(마을),330(시내),9004(시내),350(시내),1303(시내),340(시내),9007(시내),220(시내),103(시내),4000(시내),9003(시내),누리3(시내)",해당없음
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000556,51,뫼루니육교,7515,성남,127.0830333,37.3913,206000556,18,눈꽃공원,"350(시내),9507(시내),73(마을),340(시내),누리3(시내),4500(시내),9004(시내),75(마을),32(마을),9003(시내),330(시내),220(시내),4000(시내),9409(서울),1007-1(시내),9007(시내),1303(시내),103(시내),341(시내)",해당없음
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000660,52,운중동행정복지센터사거리,7021,성남,127.0773833,37.3917833,206000660,8,농협앞,"9507(시내),32(마을),9409(서울),340(시내),1007-1(시내),4103(시내),4000(시내),73(마을),4500(시내)",해당없음
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000014,53,운중고등학교,7010,성남,127.0730167,37.3918167,206000014,11,성남판교부영A,"350(시내),341(시내),75(마을),103(시내),1303(시내),220(시내),9007(시내),9004(시내),9003(시내),누리3(시내),330(시내)",해당없음
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000557,54,운중초등학교,7506,성남,127.0667833,37.3916,206000557,11,어린이공원,"누리3(시내),341(시내),103(시내),1303(시내),350(시내),220(시내),330(시내),9007(시내),9004(시내),9003(시내)",해당없음
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000657,55,한빛교회.월든힐스아파트,7582,성남,127.0641,37.3921333,206000657,7,한빛교회 ,"350(시내),9004(시내),341(시내),103(시내),9007(시내),9003(시내),220(시내)",5000판교-인.공(시외)
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000012,56,운중동푸르지오하임,7006,성남,127.0609833,37.392,206000012,7,푸르지오하임 상가,"9004(시내),9007(시내),103(시내),350(시내),9003(시내),341(시내),220(시내)",해당없음
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000470,57,운중동먹거리촌,7440,성남,127.05835,37.3915167,206000470,7,한국학중앙연구원 입구,"9003(시내),220(시내),341(시내),9007(시내),350(시내),9004(시내),103(시내)",해당없음
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000011,58,한국학중앙연구원,7447,성남,127.0563,37.3916,206000011,6,한국학중앙연구원 입구,"9004(시내),341(시내),9007(시내),9003(시내),220(시내),350(시내)",해당없음
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000010,59,운중동먹거리촌,7004,성남,127.0582333,37.3914,206000010,7,빌라 건너,"9003(시내),9007(시내),350(시내),9004(시내),103(시내),341(시내),220(시내)",해당없음
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000009,60,운중동푸르지오하임,7005,성남,127.0611,37.3919333,206000009,7,운중동푸르지오하임 건너,"9007(시내),220(시내),103(시내),9003(시내),350(시내),341(시내),9004(시내)",해당없음
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000658,61,한빛교회.월든힐스아파트,7581,성남,127.0639667,37.39205,206000658,7,한빛교회건너,"220(시내),341(시내),9003(시내),103(시내),9007(시내),9004(시내),350(시내)",5000판교-인.공(시외)
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000558,62,운중초등학교,7507,성남,127.0665667,37.39135,206000558,11,불꽃공원,"103(시내),누리3(시내),220(시내),9003(시내),350(시내),9004(시내),330(시내),341(시내),9007(시내),1303(시내)",해당없음
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000007,63,운중중학교,7009,성남,127.07305,37.3916,206000007,11,운중공원 / 운중중학교,"341(시내),9004(시내),1303(시내),330(시내),103(시내),350(시내),9007(시내),누리3(시내),9003(시내),220(시내)",해당없음
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000006,64,운중동행정복지센터,7011,성남,127.0776667,37.3915,206000006,19,신한은행 / 운중동주민센터,"1303(시내),9409(서울),9007(시내),220(시내),340(시내),누리3(시내),9507(시내),1007-1(시내),4000(시내),4103(시내),350(시내),9004(시내),9003(시내),330(시내),103(시내),73(마을),75(마을),32(마을),341(시내),4500(시내)",5000판교-인.공(시외)
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000005,65,뫼루니육교,7013,성남,127.0828833,37.3910167,206000005,18,눈꽃공원건너,"340(시내),32(마을),73(마을),75(마을),9409(서울),9004(시내),341(시내),9007(시내),9507(시내),누리3(시내),103(시내),350(시내),220(시내),1303(시내),4000(시내),1007-1(시내),9003(시내),330(시내),4500(시내)",해당없음
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000004,66,판교원마을1.2단지.판교도서관,7015,성남,127.0879333,37.3898167,206000004,16,2단지휴먼시아푸르지오,"9003(시내),4000(시내),1303(시내),누리3(시내),103(시내),4103(시내),9409(서울),75(마을),340(시내),9507(시내),330(시내),350(시내),9007(시내),9004(시내),32(마을),341(시내),220(시내)",해당없음
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000555,67,판교청소년수련관.판교종합사회복지관,7502,성남,127.0919333,37.3889833,206000555,15,TS로드2건너,"9409(서울),9507(시내),220(시내),103(시내),9003(시내),1303(시내),75(마을),4000(시내),330(시내),9004(시내),341(시내),누리3(시내),32(마을),350(시내),9007(시내),340(시내)",해당없음
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000003,68,한림아파트,7016,성남,127.0961333,37.3882167,206000003,14,판교한림A건너,"75(마을),341(시내),9007(시내),32(마을),9003(시내),103(시내),350(시내),9004(시내),누리3(시내),1303(시내),4000(시내),9507(시내),330(시내),340(시내),9409(서울),220(시내)",해당없음
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000002,69,너더리육교,7018,성남,127.0996,37.3881,206000002,12,낙생고등학교,"9507(시내),9409(서울),누리4(시내),103(시내),340(시내),32(마을),1303(시내),9003(시내),341(시내),9004(시내),누리3(시내),220(시내)",해당없음
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000602,70,낙생고등학교,7417,성남,127.10185,37.3870667,206000602,6,낙생고등학교 앞,"1241(시내),1303(시내),누리4(시내),누리1(시내),220(시내),6900(시내),107(마을)",해당없음
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000001,71,백현교차로,7475,성남,127.1021,37.3826333,206000001,4,한국석유관리원,"220(시내),누리4(시내),누리1(시내),1303(시내),107(마을)",해당없음
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000013,72,더블트리바이힐튼호텔.한국잡월드,7042,성남,127.1063333,37.3798833,206000013,5,더블트리바이힐호텔 앞,"370(시내),누리4(시내),117(마을),220(시내)",해당없음
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000236,73,수내역.정자아이파크,7077,성남,127.1109,37.3764333,206000236,4,아이파크,"117(마을),220(시내),370(시내),310(시내),1303(시내)",해당없음
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000257,74,로얄팰리스아파트,7076,성남,127.11065,37.37455,206000257,10,삼성로얄팰리스앞,"300(시내),390(시내),117(마을),1101N(시내),220(시내),520(시내),380(시내),1303(시내),1101(시내),102(시내),250(시내)",해당없음
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000256,75,정자청소년수련관.분당클리닉,7050,성남,127.1078333,37.3706667,206000256,11,청소년수련원앞,"누리4(시내),300(시내),220(시내),1101N(시내),1101(시내),1303(시내),520(시내),250(시내),380(시내),117(마을),2-1(마을),105(마을),390(시내),102(시내),2(마을)",해당없음
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000189,76,정자역,7049,성남,127.1078833,37.36585,206000189,20,정자역 3번출구,"111(맞춤형)(마을),390(시내),300(시내),M4102(시내),8109(시내),반디1-1(시내),8100(시내),250(시내),1101N(시내),1101(시내),1303(시내),반디2(시내),520(시내),누리4(시내),8106(시내),102(시내),220(시내),117(마을),380(시내),G8110(시내),19(마을),105(마을),반디1(시내),2(마을),2-1(마을),111(마을),820(시내)","5200단국대-김.공(시외),5400-1오리-인.공(시외),5400단국대-인.공(시외),5200-1오리-김.공(시외)"
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000084,77,KT.주택전시관,7084,성남,127.11255,37.3597833,206000084,5,주택전시관앞,"111(마을),117(마을),111(맞춤형)(마을),220(시내),3500(시내),7007-1(시내),720-1(시내),720-1A(시내)",해당없음
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000325,78,한진아파트,7094,성남,127.115,37.3629667,206000325,10,한진6단지앞,"3500(시내),9407(시내),7007-1(시내),9404(서울),51(시내),9000(시내),720-1(시내),720-1A(시내),220(시내),33-1(시내)",해당없음
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000324,79,정자2동행정복지센터,7093,성남,127.1149667,37.3653667,206000324,10,행정복지센터앞,"7007-1(시내),9407(시내),720-1A(시내),220(시내),3500(시내),9404(서울),9000(시내),51(시내),33-1(시내),720-1(시내)",해당없음
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000323,80,주공7단지.한솔종합사회복지관,7092,성남,127.1149667,37.3682333,206000323,10,한솔마을주공7단지앞,"220(시내),3500(시내),51(시내),33-1(시내),9404(서울),9407(시내),720-1A(시내),9000(시내),720-1(시내),7007-1(시내)",해당없음
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000322,81,파크타운.롯데아파트,7134,성남,127.11975,37.3737333,206000322,9,베스토아,"33-1(시내),3500(시내),9404(서울),9407(시내),720-1(시내),220(시내),720-1A(시내),51(시내),9000(시내)",해당없음
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000301,82,중앙공원.양지마을청구아파트,7336,성남,127.1212333,37.37615,206000301,4,중앙공원앞,"720-1(시내),220(시내),3500(시내),720-1A(시내)",해당없음
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000083,83,중앙공원.양지마을금호아파트,7319,성남,127.1196333,37.3791833,206000083,4,중앙공원앞,"720-1(시내),220(시내),3500(시내),720-1A(시내)",해당없음
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000300,84,분당구청.중앙공원후문,7142,성남,127.1207667,37.3813167,206000300,13,성남시중앙공원앞,"300(시내),220(시내),7007-1(시내),33(시내),720-1A(시내),380(시내),370(시내),720-1(시내),17(시내),250(시내),520(시내),310(시내),102(시내)",해당없음
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000299,85,서현역.AK플라자,7302,성남,127.1245333,37.3839833,206000299,23,AK프라자건너,"G8110(시내),602(마을),M4102(시내),720-1(시내),8109(시내),522(시내),300(시내),720-1A(시내),반디1(시내),720-2(시내),33(시내),380(시내),반디1-1(시내),7007-1(시내),250(시내),370(시내),누리2(시내),반디2(시내),17(시내),220(시내),522-2(시내),102(시내),310(시내)",해당없음
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000028,86,송림고등학교.이매촌청구아파트.동신아파트,7301,성남,127.1284667,37.3919833,206000028,16,송림고등학교앞,"3330(시내),119(시내),17(시내),4000(시내),17-1(시내),누리1(시내),17-1A(시내),220(시내),33-1(시내),300(시내),9408(서울),720-1A(시내),9607(시내),250(시내),51(시내),75(마을),누리3(시내)",해당없음
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000027,87,돌마고교,7199,성남,127.1285833,37.39335,206000027,14,이매역 사거리 지나,"33-1(시내),720-1A(시내),220(시내),누리3(시내),9408(서울),119(시내),75(마을),51(시내),17-1(시내),9607(시내),250(시내),300(시내),17(시내),누리1(시내),17-1A(시내)",해당없음
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000227,88,이매역.농업기술센터.진흥아파트.동신아파트,7322,성남,127.1287667,37.3976,206000227,19,농업기술센터앞,"반디1-1(시내),75(마을),4000(시내),3330(시내),300(시내),220(시내),119(시내),누리1(시내),17-1(시내),반디1(시내),33-1(시내),반디2(시내),720-1A(시내),9607(시내),250(시내),17(시내),8109(시내),9408(서울),17-1A(시내),51(시내)","5100신흥동-김.공(시외),N5300-1(시외),N5300(시외),5300신흥동-인.공(시외)"
220,영원무역,한국학중앙연구원,204000022,13,일반형시내버스,성남,206000226,89,성남아트센터.태원고교,7202,성남,127.1287167,37.4014667,206000226,15,아트센터앞,"75(마을),17(시내),9408(서울),17-1A(시내),4000(시내),51(시내),3330(시내),720-1A(시내),119(시내),220(시내),33-1(시내),250(시내),9607(시내),17-1(시내),300(시내),누리1(시내)",해당없음
