연도,관할지역,버스유형,정류소ID,정류소번호,정류소명,통과노선수,정류소아이디,정류소명2,정류소번호2,x좌표,y좌표,행정동,정류장명,상세위치,시내버스_경유노선번호,시외버스_경유노선번호
2023,성남시,일반,206000211,7307,보바스병원,4,206000211,보바스병원,7307,127.1019,37.3579,금곡동,보바스병원,보바스병원건너,"250(시내),6900(시내),9000-1(시내),1241(시내)",해당없음
2023,성남시,일반,206000222,7045,미금역.2001아울렛,9,206000222,미금역.2001아울렛,7045,127.1068167,37.3501833,구미1동,미금역.2001아울렛,플러스앤샵앞,"16(마을),17(마을),310(시내),380(시내),700-2(시내),15(마을),250(시내),14(마을),1241(시내),32(마을),720-1(시내),9000-1(시내),9409(서울),5(마을),누리4(시내),11(마을),7(마을),37(마을)",해당없음
2023,성남시,일반,206000292,7232,한성빌라,2,206000292,한성빌라,7232,127.1350667,37.37105,분당동,한성빌라,삼성파크빌 ,"17(시내),602-1A(마을),109-1(마을),33(시내)",해당없음
2023,성남시,일반,205000030,6136,자동차검사소.산성아파트,9,205000030,자동차검사소.산성아파트,6136,127.1783833,37.4416833,상대원1동,자동차검사소.산성아파트,자동차검사소앞,"220(시내),340(시내),100(시내),33(시내),100출(시내),9400(시내),55(시내),3-1(시내)",해당없음
2023,성남시,일반,206000644,7818,판교퍼스트힐푸르지오1단지,5,206000644,판교퍼스트힐푸르지오1단지,7818,127.0709833,37.3724667,운중동,판교퍼스트힐푸르지오1단지,대장동 판교퍼스트힐푸르지오1단지 건너편,"4103(시내),340(시내),32(마을),73(마을),310(시내),9507(시내)",해당없음
2023,성남시,일반,206000680,7075,판교역북편,6,206000680,판교역북편,7075,127.1111667,37.3963,삼평동,판교역북편,신한은행,"32(마을),누리1(시내),107(마을),3100(시내),101(시내),누리3(시내),9007(시내)",5000판교-인.공(시외)
2023,성남시,일반,206000660,7021,운중동행정복지센터사거리,8,206000660,운중동행정복지센터사거리,7021,127.0773833,37.3917833,운중동,운중동행정복지센터사거리,농협앞,"9507(시내),32(마을),9409(서울),340(시내),1007-1(시내),4103(시내),4000(시내),73(마을),4500(시내)",해당없음
2023,성남시,일반,206000307,7161,매송초교.아름마을,2,206000307,매송초교.아름마을,7161,127.1234833,37.4018167,이매2동,매송초교.아름마을,매송초,"55(시내),9407(시내),3-1(마을)",해당없음
2023,성남시,일반,205000201,6178,국제상사,2,205000201,국제상사,6178,127.1719833,37.4359,상대원1동,국제상사,국제상사앞,"350(시내),357(시내)",해당없음
2023,성남시,일반,205000217,6193,도촌1.2단지,9,205000217,도촌1.2단지,6193,127.1487833,37.4146333,도촌동,도촌1.2단지,도촌1·2단지건너,"380(시내),누리1(시내),103(시내),3330(시내),811(시내),200(시내),250(시내),240(시내),9300(시내)",해당없음
2023,성남시,일반,205000226,6198,도촌동9단지앞,9,205000226,도촌동9단지앞,6198,127.16305,37.41195,도촌동,도촌동9단지앞,섬마을휴먼시아8단지끝,"103(시내),250(시내),240(시내),누리1(시내),811(시내),200(시내),3330(시내),9300(시내),380(시내)",해당없음
2023,성남시,일반,204000132,5125,상원초등학교.양지동청소년문화의집,10,204000132,상원초등학교.양지동청소년문화의집,5125,127.1619167,37.4557,양지동,상원초등학교.양지동청소년문화의집,한성교회,"452(서울),333(시내),55(시내),30(시내),240(시내),9(시내),6(시내),720-1A(시내),51(시내),33-1(시내),10-2(마을),10-1(마을),10(마을),88-1(마을),88(마을)",해당없음
2023,성남시,일반,204000001,5008,고등동우체국.성남농협대왕지점,13,204000001,고등동행정복지센터.판교밸리자이아파트,5008,127.10205,37.4283333,고등동,고등동우체국.성남농협대왕지점,순대국앞,"341(시내),5600(시내),66(마을),1007-1(시내),1009(시내),5700A(시내),342(시내),9408(서울),누리2(시내),5700B(시내),1007(시내),57(시내),6900(시내)",해당없음
2023,성남시,일반,206000549,7504,성내미육교.판교박물관,7,206000549,성내미육교.판교박물관,7504,127.0959167,37.4006667,판교동,성내미육교.판교박물관,밸리빌딩,"71(마을),75(마을),73(마을),9007(시내),330(시내),누리4(시내),1007-1(시내),4500(시내),4000(시내),350(시내)",5000판교-인.공(시외)
2023,성남시,일반,206000544,7500,화랑공원남편,11,206000544,화랑공원남편,7500,127.1063167,37.3954833,판교동,화랑공원남편,공원앞,"P9242(퇴근)(시내),32(마을),1009(시내),누리1(시내),9507(시내),누리3(시내),P9100(퇴근)(시내),P9241(퇴근)(시내),9409(서울),1007(시내),P9243(퇴근)(시내)",해당없음
2023,성남시,일반,206000554,7501,판교청소년수련관.판교종합사회복지관,15,206000554,판교청소년수련관.판교종합사회복지관,7501,127.0916833,37.38935,판교동,판교청소년수련관.판교종합사회복지관,TS로드2,"누리3(시내),32(마을),75(마을),9007(시내),9507(시내),340(시내),330(시내),9004(시내),9409(서울),9003(시내),103(시내),4000(시내),220(시내),350(시내),1303(시내),341(시내)",해당없음
2023,성남시,일반,206000566,7512,이노밸리.포스코DX,11,206000566,이노밸리.포스코DX,7512,127.1030667,37.4033667,삼평동,이노밸리.포스코ICT,판교이노밸리클러스터,"75(마을),73(마을),4000(시내),4500(시내),71(마을),602-1B(마을),602-2B(마을),73-1(마을),602-1A(마을),350(시내),315(시내),330(시내),1007-1(시내),9007(시내),380(시내),누리4(시내),357(시내)",5000판교-인.공(시외)
2023,성남시,일반,204000213,5206,판교신미주아파트,2,204000213,판교신미주아파트,5206,127.1152667,37.4075167,시흥동,판교신미주아파트,신미주아파트,"누리4(시내),390(시내),602(마을)",해당없음
2023,성남시,일반,204000245,5225,청계산옛골,3,204000245,청계산옛골,5225,127.0716167,37.4285667,고등동,청계산옛골,옛골입구,"누리2(시내),342(시내)",해당없음
2023,성남시,일반,204000220,5194,삼부아파트,1,204000220,삼부아파트,5194,127.1256,37.4394167,수진2동,삼부아파트,르네상스삼부A앞 / 신협,"3-3(마을),357(시내)",해당없음
2023,성남시,일반,204000230,5214,사송동자동차검사소,2,204000230,사송동자동차검사소,5214,127.1141667,37.4111833,시흥동,사송동자동차검사소,자동차검사소 입구,"390(시내),누리4(시내),602(마을)",해당없음
2023,성남시,일반,204000215,5210,사송동.종점,2,204000215,사송동.종점,5210,127.11515,37.4151,시흥동,사송동.종점,사송동차고지,"누리4(시내),390(시내)",해당없음
2023,성남시,일반,205000167,6071,금광1.2동행정복지센터.중원어린이도서관,11,205000167,금광1.2동행정복지센터.중원어린이도서관,6071,127.1634167,37.4458833,금광1동,금광1.2동행정복지센터.중원어린이도서관,금광1동주민센터건너,"17-1A(시내),17-1(시내),57(시내),100(시내),7(마을),87(마을),340(시내),17(시내),100출(시내),720-1A(시내),60(시내),382(시내),3-1(시내)",해당없음
2023,성남시,일반,206000719,7024,더샵판교퍼스트파크정문,1,206000719,더샵판교퍼스트파크정문,7024,127.0945333,37.3823,운중동,더샵판교퍼스트파크,백현동 더샵판교퍼스트파크 정문 건너편,"370(시내),117(마을),107(마을)",해당없음
2023,성남시,일반,205000042,6080,메디칼약국,2,205000042,메디칼약국,6080,127.1664167,37.4509,금광2동,메디칼약국,메디칼약국,"6(시내),810(시내)",해당없음
2023,성남시,일반,206000780,7675,이우중고,3,206000780,이우중고,7675,127.0862167,37.35175,구미1동,이우중고,SK주유소 건너,"380(시내),310(시내),37(마을),32(마을)",해당없음
2023,성남시,일반,205000065,6066,대원사거리,14,205000065,대원사거리,6066,127.1611833,37.4330167,상대원1동,대원사거리,대원터널스타워즈프라자,"3-1(시내),220(시내),31-2(시내),100(시내),357(시내),55(시내),3-3(마을),3-5(마을),4425(서울),302(서울),303(서울),31-3(시내),9400(시내),350(시내),382(시내)",해당없음
2023,성남시,일반,204000041,5021,신촌동앞,12,204000041,신촌동앞,5021,127.1072667,37.4592167,신촌동,신촌동앞,럭키모노륨,"5700B(시내),1007(시내),1009(시내),5700A(시내),101(시내),6900(시내),9408(서울),5600(시내),57(시내),231(시내),357(시내)",해당없음
2023,성남시,일반,206000577,7552,화랑공원동편,18,206000577,화랑공원동편,7552,127.1072,37.3969333,삼평동,화랑공원동편,공원앞,"6003(시내),P9301(출근)(시내),P9243(출근)(시내),6900(시내),P9530(출근)(시내),5700A(시내),1009(시내),5700B(시내),1007(시내),P9540(출근)(시내),P9242(출근)(시내),P9241(출근)(시내),P9100(출근)(시내),P9302(출근)(시내),9507(시내),5600(시내)",해당없음
2023,성남시,일반,206000044,7445,동아2차아파트.우성6차아파트,2,206000044,동아2차아파트.우성6차아파트,7445,127.1229333,37.36135,정자3동,동아2차아파트.우성6차아파트,메디팜정든약국,"109(마을),101(시내),9607(시내)",해당없음
2023,성남시,일반,206000716,7812,동원동입구,1,206000716,동원동입구,7812,127.1006833,37.3449167,구미1동,동원동입구,동원동59-9,누리4(시내),해당없음
2023,성남시,일반,206000162,7257,건영빌라,3,206000162,건영빌라,7257,127.14,37.4092833,야탑3동,건영빌라,매화마을동신빌라 / 건영빌라,"82(마을),200(시내),50(시내),57(시내),8(마을),8-1(마을)",해당없음
2023,성남시,일반,206000173,7104,하얀마을.그랜드빌.벽산빌라,8,206000173,하얀마을.그랜드빌.벽산빌라,7104,127.1159167,37.34275,구미동,하얀마을.그랜드빌.벽산빌라,그랜드빌 건너,"9403(서울),33-1(시내),9000(시내),9401(서울),9408(서울),9000-1(시내),9407(시내)",해당없음
2023,성남시,일반,206000171,7099,신한아파트,8,206000171,신한아파트,7099,127.1143667,37.3382167,구미동,신한아파트,무지개마을 신한3단지,"9404(서울),19(마을),9401(서울),9408(서울),9000-1(시내),9607(시내),9403(서울),9000(시내),9407(시내)",해당없음
2023,성남시,일반,205000002,6205,수진역.성호시장.성일중고입구,14,205000002,수진역.성호시장.성일중고입구,6205,127.1419833,37.4379167,성남동,수진역.성호시장.성일중고입구,수진역1번출구,"반디2(시내),2007(시내),333(시내),3-4(마을),342(시내),17-1(시내),51(시내),340(시내),57(시내),30(시내),17-1A(시내),52(시내),331(시내),810(시내),17(시내)",해당없음
2023,성남시,일반,206000226,7202,성남아트센터.태원고교,15,206000226,성남아트센터.태원고교,7202,127.1287167,37.4014667,야탑3동,성남아트센터.태원고교,아트센터앞,"75(마을),17(시내),9408(서울),17-1A(시내),4000(시내),51(시내),3330(시내),720-1A(시내),119(시내),220(시내),33-1(시내),250(시내),9607(시내),17-1(시내),300(시내),누리1(시내)",해당없음
2023,성남시,일반,204000050,5090,셀레스빌아파트,5,204000050,셀레스빌아파트,5090,127.1489167,37.4518,신흥2동,셀레스빌아파트,농협앞,"330(시내),88-1(마을),88(마을),50(시내),9(시내),220(시내),200(시내)",해당없음
2023,성남시,일반,206000242,7132,정든마을.우성아파트,4,206000242,정든마을.우성아파트,7132,127.11885,37.3625,정자3동,정든마을.우성아파트,신화A앞,720-2(시내),해당없음
2023,성남시,일반,206000244,7155,푸른마을,5,206000244,푸른마을,7155,127.1230167,37.37035,수내2동,푸른마을,KB국민은행,"9401(서울),9408(서울),720-2(시내)",해당없음
2023,성남시,일반,205000191,6175,그린빌리지,2,205000191,그린빌리지,6175,127.1718833,37.45265,금광2동,그린빌리지,빌라건너,"810(시내),6(시내)",해당없음
2023,성남시,일반,206000271,7338,탑마을대우아파트.선경아파트,1,206000271,탑마을대우아파트.선경아파트,7338,127.1235833,37.4077833,야탑2동,탑마을대우아파트.선경아파트,탄천변 / 탑마을선경A건너,"76(마을),55(시내),3-1(마을)",해당없음
2023,성남시,일반,206000318,7228,서현중학교,18,206000318,서현중학교,7228,127.1342833,37.38125,서현1동,서현중학교,서현중학교건너,"9403(서울),521(시내),1151(시내),522(시내),17-1A(시내),33-1(시내),101(시내),1150(시내),119(시내),9407(시내),1500-2(시내),17-1(시내),9000(시내),9607(시내),51(시내),522-2(시내)",해당없음
2023,성남시,일반,206000691,7606,포스파크.띠아모,1,206000691,포스파크.띠아모,7606,127.13305,37.3916667,이매1동,포스파크.띠아모,포스파크진입로건너,누리3(시내),해당없음
2023,성남시,일반,206000725,7624,정자역,12,206000725,정자역,7624,127.1082833,37.3667833,정자1동,정자역,정자역6번출구,"1303(시내),1101N(시내),G8110(시내),반디1(시내),8109(시내),1101(시내),반디1-1(시내),8100(시내),8106(시내),반디2(시내),M4102(시내),102(시내)",해당없음
2023,성남시,일반,204000238,5309,위례자이정문,7,204000238,위례자이정문,5309,127.1394833,37.4709333,복정동,위례자이아파트,위례중앙중학교건너,"331(시내),100출(시내),60(시내),440(서울),333(서울),9200(시내),315(시내)",해당없음
2023,성남시,일반,204000214,5207,이지더원,2,204000214,이지더원,5207,127.1156167,37.4069667,시흥동,이지더원,이지더원,"390(시내),누리4(시내),602(마을)",해당없음
2023,성남시,일반,205000032,6134,자동차검사소.산성아파트,10,205000032,자동차검사소.산성아파트,6134,127.1780833,37.4416333,상대원1동,자동차검사소.산성아파트,자동차검사소앞,"220(시내),88(마을),3-1(시내),88-1(마을),9400(시내),333(시내),33(시내),100(시내),55(시내),51(시내),340(시내)",해당없음
2023,성남시,일반,205000200,6177,샤니후문,3,205000200,샤니후문,6177,127.1666833,37.4333333,상대원1동,샤니후문,샤니후문건너,"357(시내),4425(서울),350(시내)",해당없음
